-4.309404526139743119e+00,4.959999999999999964e+00,-9.932857081733335463e+02,5.422784934602487539e+01,1.140385554297082216e+00
7.057311865512195803e-01,2.891089759934824421e+00,7.047470927221307591e+01,1.336719558200494617e+01,1.596485696335203031e+01
